Date,Indonesia_Index,Indonesia_ETF,Singapore_Index,Singapore_ETF,Malaysia_Index,Malaysia_ETF,Thailand_Index,Thailand_ETF,Philippines_Index,Philippines_ETF
2017-07-26,5800.2060546875,23.028827667236328,3336.719970703125,18.363882064819336,1766.0,24.228918075561523,1583.1700439453125,66.30186462402344,8035.443359375,34.01743698120117
2017-07-27,5819.744140625,22.832286834716797,3354.7099609375,18.44487762451172,1770.0699462890625,24.11516761779785,1581.06005859375,66.01878356933594,8043.71142578125,33.68609619140625
2017-07-28,5831.02685546875,22.90064811706543,3330.75,18.29024887084961,1767.0799560546875,24.153085708618164,,65.84392547607422,8069.39501953125,33.72291946411133
2017-07-31,5840.93896484375,22.960468292236328,3329.52001953125,18.297611236572266,1760.030029296875,24.03175163269043,1576.0799560546875,65.86058044433594,8015.98876953125,33.52042770385742
2017-08-01,5805.205078125,22.917739868164062,3338.199951171875,18.415420532226562,1765.1300048828125,24.05449676513672,1576.449951171875,65.92720031738281,7904.5673828125,33.25352478027344
2017-08-02,5824.2490234375,22.90064811706543,3348.800048828125,18.44487762451172,1770.6099853515625,24.145496368408203,1580.5400390625,66.16864776611328,7870.6259765625,33.18910217285156
2017-08-03,5780.576171875,22.746843338012695,3342.919921875,18.466962814331055,1771.9000244140625,24.190998077392578,1578.25,66.01045989990234,7874.63525390625,33.20750045776367
2017-08-04,5777.48193359375,22.746843338012695,3326.52001953125,18.39333152770996,1774.530029296875,24.26683235168457,1578.260009765625,66.05209350585938,7930.7802734375,33.419193267822266
2017-08-07,5749.2919921875,22.72974967956543,3320.669921875,18.28288459777832,1777.9100341796875,24.335084915161133,1573.6700439453125,65.94385528564453,7990.21533203125,33.575653076171875
2017-08-08,5810.56298828125,22.840835571289062,3318.080078125,18.223976135253906,1781.6500244140625,24.350250244140625,1577.43994140625,66.09371185302734,7984.45654296875,33.538841247558594
2017-08-09,5824.0068359375,22.883563995361328,,18.150346755981445,1777.93994140625,24.206167221069336,1571.510009765625,65.99380493164062,7983.77734375,33.21670913696289
2017-08-10,5825.94580078125,22.601577758789062,3323.239990234375,18.09880256652832,1777.77001953125,23.91041374206543,1571.6400146484375,65.36933135986328,7964.2021484375,32.41596603393555
2017-08-11,5766.13818359375,22.77247428894043,3279.719970703125,18.128253936767578,1766.9599609375,24.03932762145996,1561.31005859375,65.95215606689453,7926.39208984375,32.57243347167969
2017-08-14,5801.48779296875,22.917739868164062,3308.68994140625,18.231340408325195,1771.0799560546875,24.13791275024414,,66.10204315185547,7960.0732421875,32.69208526611328
2017-08-15,5835.041015625,22.883563995361328,3294.929931640625,18.069351196289062,1772.3900146484375,24.03932762145996,1567.18994140625,65.9105453491211,8007.35107421875,32.636863708496094
2017-08-16,5891.94921875,23.23390769958496,3278.949951171875,18.1356201171875,1773.75,24.17583465576172,1567.52001953125,65.99380493164062,8044.521484375,33.08785629272461
2017-08-18,5893.8408203125,23.165544509887695,3251.989990234375,17.93681526184082,1776.219970703125,24.19858169555664,1566.530029296875,66.21028900146484,8014.6689453125,32.774925231933594
2017-08-21,5861.00390625,23.139909744262695,3246.989990234375,17.944175720214844,1771.6199951171875,24.17583465576172,1569.6199951171875,66.3351821899414,8014.6689453125,32.802528381347656
2017-08-22,5880.296875,23.268085479736328,3263.7900390625,18.069351196289062,1774.219970703125,24.30474853515625,1573.18994140625,66.63491821289062,8013.86962890625,32.995811462402344
2017-08-23,5914.02392578125,23.379173278808594,3260.050048828125,18.076711654663086,1772.93994140625,24.312335968017578,1573.3800048828125,66.55998229980469,7996.69384765625,33.11546325683594
2017-08-24,5894.1171875,23.225360870361328,3272.159912109375,18.15770721435547,1775.5,24.342668533325195,1575.9599609375,66.5516586303711,8002.8720703125,33.198299407958984
2017-08-25,5915.36279296875,23.310810089111328,3259.570068359375,18.113529205322266,1769.1700439453125,24.297164916992188,1575.8499755859375,66.83474731445312,8013.07958984375,33.33635711669922
2017-08-28,5903.3408203125,23.21681785583496,3267.6201171875,18.19452476501465,1769.489990234375,24.319917678833008,1585.7900390625,67.40924835205078,,33.29954528808594
2017-08-29,5888.2119140625,23.199729919433594,3249.340087890625,18.165075302124023,1761.1400146484375,24.274415969848633,1614.1400146484375,68.93296813964844,7946.3466796875,32.94059753417969
2017-08-30,5872.505859375,23.01173973083496,3265.260009765625,18.1356201171875,1773.1600341796875,24.206167221069336,1613.3399658203125,68.56658935546875,7954.6845703125,32.71049118041992
2017-08-31,5864.05908203125,22.969009399414062,3277.260009765625,18.231340408325195,,24.22133445739746,1616.1600341796875,68.8663558959961,7956.52392578125,32.92218017578125
2017-09-04,5813.7412109375,,3230.969970703125,,,,1619.1099853515625,,,
2017-09-05,5829.97900390625,22.687026977539062,3251.260009765625,18.106164932250977,1769.6300048828125,24.244081497192383,1620.4200439453125,69.00788879394531,8047.28076171875,33.1430778503418
2017-09-06,5824.13818359375,22.77247428894043,3232.469970703125,18.106164932250977,1772.47998046875,24.5853328704834,1621.300048828125,69.32429504394531,7981.91796875,33.25352478027344
2017-09-07,5832.31103515625,22.892108917236328,3228.06005859375,18.209251403808594,1782.97998046875,24.88109016418457,1632.6600341796875,70.09032440185547,8020.91748046875,33.56645202636719
2017-09-08,5857.119140625,23.037368774414062,3228.56005859375,18.142980575561523,1779.9000244140625,24.759756088256836,1635.6099853515625,69.84051513671875,8020.6875,33.354766845703125
2017-09-11,5871.880859375,23.344989776611328,3228.510009765625,18.142980575561523,1782.739990234375,24.994836807250977,1637.5400390625,70.52326965332031,8047.24072265625,33.750526428222656
2017-09-12,5872.376953125,23.13136863708496,3235.68994140625,18.106164932250977,1789.8599853515625,24.96450424194336,1643.550048828125,70.53160858154297,,33.65848159790039
2017-09-13,5845.73388671875,22.909196853637695,3230.360107421875,17.988359451293945,1786.0699462890625,24.903839111328125,1642.93994140625,70.44001007080078,8051.8095703125,33.419193267822266
2017-09-14,5852.001953125,22.82374382019043,3220.949951171875,17.944175720214844,1781.3699951171875,24.782503128051758,1659.0999755859375,71.31427001953125,8142.81640625,33.61247253417969
2017-09-15,5872.39208984375,23.063005447387695,3209.56005859375,17.966264724731445,1786.3299560546875,25.0100040435791,1660.530029296875,71.57238006591797,8178.7470703125,33.750526428222656
2017-09-18,5884.61083984375,22.909196853637695,3241.85009765625,18.047264099121094,1783.6600341796875,24.934173583984375,1670.199951171875,72.00535583496094,8292.0078125,34.1831169128418
2017-09-19,5901.326171875,23.148456573486328,3225.949951171875,18.032533645629883,1776.6600341796875,24.88109016418457,1672.5899658203125,72.45496368408203,8160.6015625,34.01743698120117
2017-09-20,5906.5732421875,22.892108917236328,3218.070068359375,17.929447174072266,1773.5799560546875,24.782503128051758,1670.6500244140625,71.8471450805664,8217.20703125,33.851768493652344
2017-09-22,5911.7080078125,23.028827667236328,3220.25,18.003084182739258,,24.744586944580078,1659.050048828125,71.27263641357422,8279.140625,34.53286361694336
2017-09-25,5894.61181640625,22.798112869262695,3215.909912109375,17.885271072387695,1769.1400146484375,24.6460018157959,1667.5899658203125,71.58903503417969,8242.611328125,34.10948181152344
2017-09-26,5863.9619140625,22.687026977539062,3212.0400390625,17.907358169555664,1765.5899658203125,24.592918395996094,1669.75,71.57238006591797,8168.0400390625,33.89779281616211
2017-09-27,5863.02685546875,22.473400115966797,3236.14990234375,17.9736270904541,1764.239990234375,24.486751556396484,1670.27001953125,71.39752960205078,8219.806640625,33.70450973510742
2017-09-28,5841.046875,22.387948989868164,3227.139892578125,17.9736270904541,1758.06005859375,24.403339385986328,1666.3599853515625,71.13108825683594,8153.943359375,33.77814483642578
2017-09-29,5900.85400390625,22.806659698486328,3219.909912109375,17.988359451293945,1755.5799560546875,24.562585830688477,1673.1600341796875,71.98036193847656,8169.32958984375,34.026649475097656
2017-10-02,5914.02978515625,22.661392211914062,3262.10009765625,18.069351196289062,1754.780029296875,24.373001098632812,1688.6400146484375,72.18019104003906,8254.158203125,33.98982620239258
2017-10-03,5939.453125,22.857921600341797,3246.080078125,18.003084182739258,1759.6700439453125,24.494333267211914,1689.969970703125,72.37169647216797,8310.79296875,34.33037185668945
2017-10-04,5951.47509765625,22.892108917236328,3236.64990234375,17.966264724731445,1761.8399658203125,24.509504318237305,1687.77001953125,72.0219955444336,8341.904296875,34.46843719482422
2017-10-05,5901.90576171875,22.917739868164062,3261.840087890625,18.09880256652832,1759.0899658203125,24.547414779663086,1690.8699951171875,72.28844451904297,8291.8779296875,34.49604797363281
2017-10-06,5905.3779296875,22.652841567993164,3291.2900390625,18.165075302124023,1764.0,24.433670043945312,1695.969970703125,72.09693145751953,8308.7431640625,34.12788391113281
2017-10-09,5914.93310546875,22.72974967956543,3291.56005859375,18.20189094543457,1764.030029296875,24.524667739868164,1692.219970703125,72.16354370117188,8365.228515625,34.275150299072266
2017-10-10,5905.76220703125,22.883563995361328,3288.949951171875,18.363882064819336,1761.1300048828125,24.661170959472656,1706.949951171875,73.4207992553711,8395.880859375,34.413211822509766
2017-10-11,5882.787109375,22.695568084716797,3280.280029296875,18.33442497253418,1757.2099609375,24.630836486816406,1714.1400146484375,73.94535827636719,8356.3212890625,34.367191314697266
2017-10-12,5926.2041015625,22.81519889831543,3303.090087890625,18.422786712646484,1754.0,24.509504318237305,1712.47998046875,73.62895202636719,8400.6494140625,34.38560104370117
2017-10-13,5924.1240234375,23.07155418395996,3319.110107421875,18.577411651611328,1755.3199462890625,24.630836486816406,,74.03694915771484,8445.7685546875,34.790565490722656
2017-10-16,5949.701171875,23.054460525512695,3323.06005859375,18.577411651611328,1754.3699951171875,24.5853328704834,1726.6700439453125,74.39497375488281,,34.71692657470703
2017-10-17,5947.330078125,22.926288604736328,3329.030029296875,18.518503189086914,1748.989990234375,24.448833465576172,1724.469970703125,74.04528045654297,8495.5556640625,34.901004791259766
2017-10-18,5929.201171875,22.789566040039062,,18.562685012817383,,24.47916603088379,1707.530029296875,73.46243286132812,8429.5625,34.38560104370117
2017-10-19,5910.52978515625,22.72974967956543,3334.909912109375,18.599502563476562,1743.989990234375,24.365419387817383,1683.4300537109375,72.33007049560547,8485.1884765625,34.54206466674805
2017-10-20,5929.548828125,22.82374382019043,3340.72998046875,18.562685012817383,1740.6500244140625,24.373001098632812,1692.5799560546875,72.6048355102539,8418.78515625,34.275150299072266
2017-10-23,5950.02587890625,22.73829460144043,3349.800048828125,18.511140823364258,1741.469970703125,24.251667022705078,,72.39667510986328,8346.173828125,33.95301818847656
2017-10-24,5952.076171875,22.695568084716797,3334.669921875,18.5037784576416,1736.1400146484375,24.17583465576172,1701.81005859375,72.67144012451172,8277.791015625,33.47440719604492
2017-10-25,6025.43408203125,22.781023025512695,3343.8798828125,18.49641990661621,1739.050048828125,24.153085708618164,1708.8399658203125,72.81299591064453,8301.21484375,33.36396026611328
2017-10-26,5995.84716796875,22.687026977539062,3356.25,18.562685012817383,1736.800048828125,24.09241485595703,,72.67144012451172,8265.794921875,33.10626220703125
2017-10-27,5975.28076171875,22.746843338012695,3386.43994140625,18.798315048217773,1746.1300048828125,24.388164520263672,1716.030029296875,73.60398864746094,8293.8173828125,33.74132537841797
2017-10-30,5974.0771484375,22.61012077331543,3375.969970703125,18.790945053100586,1748.3499755859375,24.350250244140625,1718.6600341796875,73.37915802001953,8363.109375,33.73212814331055
2017-10-31,6005.7841796875,22.81519889831543,3374.080078125,18.798315048217773,1747.9200439453125,24.388164520263672,1721.3699951171875,73.7372055053711,,34.06345748901367
2017-11-01,6038.14599609375,22.926288604736328,3391.610107421875,18.923486709594727,1743.9300537109375,24.312335968017578,1714.550048828125,73.44578552246094,,34.14629364013672
2017-11-02,6031.10693359375,23.174089431762695,3380.5,18.952938079833984,1741.050048828125,24.274415969848633,1701.9300537109375,73.17935180664062,8513.830078125,34.78136444091797
2017-11-03,6039.541015625,23.080097198486328,3382.31005859375,18.894033432006836,1740.9300537109375,24.190998077392578,1701.469970703125,72.97950744628906,8373.9765625,34.33037185668945
2017-11-06,6050.8232421875,23.319360733032227,3381.85009765625,18.857215881347656,1742.2900390625,24.274415969848633,1711.739990234375,73.66226196289062,8520.87890625,34.98384475708008
2017-11-07,6060.453125,23.105731964111328,3413.10009765625,18.87930679321289,1750.93994140625,24.26683235168457,1712.75,73.4124755859375,8519.619140625,34.440818786621094
2017-11-08,6049.3837890625,23.191179275512695,3421.25,19.004478454589844,1744.199951171875,24.274415969848633,1714.6500244140625,73.6539306640625,8506.302734375,34.6709098815918
2017-11-09,6042.4599609375,23.07155418395996,3423.909912109375,19.019210815429688,1746.81005859375,24.433670043945312,1703.030029296875,72.92955017089844,8517.6298828125,34.6709098815918
2017-11-10,6021.828125,22.90064811706543,3420.10009765625,19.04129981994629,1742.280029296875,24.41091537475586,1689.280029296875,72.05530548095703,8431.3125,34.31195831298828
2017-11-13,6021.4560546875,22.832286834716797,3419.1298828125,19.085474014282227,1737.489990234375,24.44124984741211,1687.050048828125,72.47161865234375,8327.8779296875,34.026649475097656
2017-11-14,5988.2919921875,22.652841567993164,3399.090087890625,18.952938079833984,1733.6099853515625,24.274415969848633,1702.6300048828125,73.29590606689453,8377.4853515625,33.86097717285156
2017-11-15,5972.31103515625,22.601577758789062,3368.699951171875,18.857215881347656,1722.989990234375,24.213748931884766,1690.260009765625,72.7630386352539,8271.3134765625,33.713722229003906
2017-11-16,6037.9072265625,23.020282745361328,3341.300048828125,18.84248924255371,1718.1099853515625,24.456418991088867,1691.25,73.51239776611328,8204.3310546875,33.91619873046875
2017-11-17,6051.73193359375,23.191179275512695,3382.3798828125,18.97502899169922,1721.6600341796875,24.448833465576172,1709.3800048828125,74.46158599853516,8308.943359375,34.15549087524414
2017-11-20,6053.2822265625,23.21681785583496,3386.590087890625,19.05602264404297,1718.3599853515625,24.577749252319336,1714.3800048828125,75.11103820800781,8319.8408203125,34.33958435058594
2017-11-21,6031.86181640625,23.165544509887695,3423.3798828125,19.365278244018555,1720.6800537109375,24.6460018157959,1710.47998046875,75.03608703613281,8287.0595703125,34.35798263549805
2017-11-22,6069.78515625,23.396259307861328,3430.02001953125,19.453638076782227,1723.5400390625,24.850753784179688,1713.1300048828125,75.21927642822266,8263.5546875,34.23833465576172
2017-11-23,6063.2451171875,,3423.169921875,,1721.27001953125,,1707.3800048828125,,8341.0859375,
2017-11-24,6067.14208984375,23.490257263183594,3442.14990234375,19.50518035888672,1717.22998046875,24.729419708251953,1695.8399658203125,74.45325469970703,8362.9599609375,34.348785400390625
2017-11-27,6064.5888671875,23.191179275512695,3436.360107421875,19.416818618774414,1719.8599853515625,24.661170959472656,1695.6700439453125,74.17018127441406,8359.541015625,34.31195831298828
2017-11-28,6070.7158203125,23.276634216308594,3442.35009765625,19.527267456054688,1714.4200439453125,24.752168655395508,1706.52001953125,74.9611587524414,8289.748046875,34.33958435058594
2017-11-29,6061.3671875,22.960468292236328,3438.989990234375,19.365278244018555,1720.3800048828125,24.699085235595703,1705.3299560546875,74.59480285644531,8251.908203125,33.77814483642578
2017-11-30,5952.13818359375,22.798112869262695,3433.5400390625,19.46836280822754,1717.8599853515625,24.843170166015625,1697.3900146484375,74.62811279296875,8251.908203125,33.69530487060547
2017-12-01,5952.13818359375,22.721206665039062,3449.5400390625,19.497817993164062,1717.8599853515625,24.729419708251953,1699.6500244140625,74.67808532714844,8141.92626953125,33.446807861328125
2017-12-04,5998.19482421875,22.72974967956543,3438.469970703125,19.394731521606445,1713.1300048828125,24.759756088256836,1697.6099853515625,74.4449462890625,8082.3720703125,32.894569396972656
2017-12-05,6000.47412109375,22.86646842956543,3438.06005859375,19.453638076782227,1724.8399658203125,25.078250885009766,,74.32838439941406,8091.54931640625,33.29033660888672
2017-12-06,6035.5078125,22.960468292236328,3397.2099609375,19.254831314086914,1718.3299560546875,24.83558464050293,1694.3900146484375,74.486572265625,8127.5302734375,33.271934509277344
2017-12-07,6006.8349609375,23.045913696289062,3388.139892578125,19.240102767944336,1719.050048828125,24.919004440307617,1703.3699951171875,75.26922607421875,8172.82861328125,33.50202941894531
2017-12-08,6030.9580078125,23.148456573486328,3424.639892578125,19.431549072265625,1721.25,24.9493408203125,1706.52001953125,75.44409942626953,8302.5654296875,34.19232177734375
2017-12-11,6026.6328125,23.165544509887695,3460.449951171875,19.608264923095703,1719.469970703125,25.002422332763672,,75.62725067138672,8356.421875,34.51444625854492
2017-12-12,6032.37109375,23.003190994262695,3465.5400390625,19.608264923095703,1729.5699462890625,25.04033851623535,1702.1700439453125,75.23593139648438,8331.9169921875,34.275150299072266
2017-12-13,6054.60400390625,23.387718200683594,3468.77001953125,19.71870994567871,1737.6600341796875,25.305757522583008,1706.9300537109375,75.97695922851562,8357.4609375,34.77215576171875
2017-12-14,6113.65283203125,23.404808044433594,3435.780029296875,19.512542724609375,1759.0,25.411924362182617,1714.989990234375,75.99361419677734,8458.884765625,34.72613525390625
2017-12-15,6119.4189453125,23.404808044433594,3416.93994140625,19.497817993164062,1753.0699462890625,25.472591400146484,1717.68994140625,76.38494873046875,8334.896484375,34.6893196105957
2017-12-18,6133.962890625,23.379173278808594,3414.820068359375,19.50518035888672,1751.6400146484375,25.442256927490234,1723.7099609375,76.45989990234375,8420.6552734375,35.14031219482422
2017-12-19,6167.666015625,23.362062454223633,3404.469970703125,19.39274787902832,1736.949951171875,25.22005271911621,1732.31005859375,76.04070281982422,8363.8095703125,34.610740661621094
2017-12-20,6109.48193359375,23.14820098876953,3394.8701171875,19.400293350219727,1746.6300048828125,25.4263858795166,1738.1600341796875,76.56048583984375,8360.4609375,34.72126007080078
2017-12-21,6183.39111328125,23.64435577392578,3382.530029296875,19.453109741210938,1751.2099609375,25.51367950439453,1736.9100341796875,76.86231994628906,8376.1259765625,34.850196838378906
2017-12-22,6221.01318359375,23.909543991088867,3385.7099609375,19.422931671142578,1760.239990234375,25.61684226989746,1742.0799560546875,76.97129821777344,8430.1416015625,35.20017623901367
2017-12-27,6277.1650390625,24.097742080688477,3391.669921875,19.475749969482422,1771.760009765625,25.823177337646484,1752.8900146484375,77.24795532226562,8488.7275390625,35.41200256347656
2017-12-28,6314.0458984375,24.260276794433594,3399.10009765625,19.551210403442383,1779.0999755859375,26.005701065063477,1743.2900390625,76.92098999023438,8532.8955078125,35.614620208740234
2017-12-29,6355.65380859375,24.320154190063477,3402.919921875,19.566299438476562,1796.81005859375,26.164419174194336,1753.7099609375,77.54977416992188,8556.2197265625,35.75277328491211
2018-01-02,6339.23779296875,24.422807693481445,3430.300048828125,19.951139450073242,1782.699951171875,26.39455795288086,,78.0444107055664,,36.03828048706055
2018-01-03,6251.47900390625,24.268829345703125,3464.280029296875,20.200145721435547,1792.7900390625,26.64850425720215,1778.530029296875,79.85531616210938,8721.88671875,36.64613723754883
2018-01-04,6292.32080078125,24.499797821044922,3501.159912109375,20.396339416503906,1803.449951171875,26.878643035888672,1791.02001953125,80.61824035644531,8737.5830078125,36.627708435058594
2018-01-05,6353.73779296875,24.790647506713867,3489.449951171875,20.396339416503906,1817.969970703125,27.25956153869629,1795.449951171875,80.70206451416016,8767.7451171875,37.00531005859375
2018-01-08,6385.40380859375,24.84197425842285,3512.179931640625,20.396339416503906,1832.1500244140625,27.44208335876465,1792.81005859375,80.44216918945312,8742.8720703125,36.213260650634766
2018-01-09,6373.14404296875,24.593894958496094,3524.64990234375,20.403888702392578,1826.949951171875,27.188138961791992,1795.2099609375,80.04814910888672,8921.42578125,36.61849594116211
2018-01-10,6371.173828125,24.611005783081055,3520.449951171875,20.366159439086914,1822.9200439453125,27.140520095825195,1794.9200439453125,80.2158203125,8917.9970703125,36.452720642089844
2018-01-11,6386.3388671875,24.936073303222656,3512.679931640625,20.539709091186523,1816.8800048828125,27.307178497314453,1802.800048828125,81.36437225341797,8810.984375,36.425086975097656
2018-01-12,6370.06494140625,25.004507064819336,3520.56005859375,20.637807846069336,1822.6700439453125,27.48969841003418,1810.18994140625,82.09376525878906,8812.3544921875,36.48035430908203
2018-01-15,6382.19482421875,,3536.409912109375,,1825.9100341796875,,1822.6600341796875,,8855.4423828125,
2018-01-16,6429.69189453125,25.08149528503418,3550.2099609375,20.667987823486328,1826.030029296875,27.37066078186035,1821.8299560546875,81.92610168457031,8862.8505859375,36.1119499206543
2018-01-17,6444.51806640625,25.389455795288086,3541.909912109375,20.76608657836914,1828.6300048828125,27.545249938964844,1828.8800048828125,82.68063354492188,8846.7158203125,36.29615783691406
2018-01-18,6472.666015625,25.321022033691406,3521.31005859375,20.622716903686523,1821.5999755859375,27.465892791748047,1819.3199462890625,82.04347229003906,8818.47265625,35.918548583984375
2018-01-19,6490.89599609375,25.449338912963867,3550.360107421875,20.82645034790039,1828.8299560546875,27.7833251953125,1821.3399658203125,82.3285140991211,8913.6279296875,36.46193313598633
2018-01-22,6500.52880859375,25.466445922851562,3569.429931640625,20.886821746826172,1833.1500244140625,27.902366638183594,1824.06005859375,82.42912292480469,8948.3193359375,36.369834899902344
2018-01-23,6635.333984375,25.748741149902344,3592.080078125,20.977365493774414,1838.0400390625,27.949981689453125,1831.780029296875,82.6470947265625,8996.7060546875,36.259315490722656
2018-01-24,6615.4921875,25.919828414916992,3609.239990234375,21.27165412902832,1837.0400390625,28.211854934692383,1838.9599609375,83.57769775390625,8917.9375,36.213260650634766
2018-01-25,6615.328125,25.885610580444336,3572.6201171875,21.10564613342285,1845.8599853515625,28.346771240234375,1819.2900390625,83.15013122558594,8996.8564453125,36.43429946899414
2018-01-26,6660.6181640625,26.14224624633789,3567.139892578125,21.166011810302734,1853.9200439453125,28.616588592529297,1828.8800048828125,84.22325897216797,9038.8759765625,36.7290153503418
2018-01-29,6680.619140625,25.731632232666016,3577.070068359375,21.083011627197266,1870.52001953125,28.545164108276367,1837.489990234375,83.72024536132812,9056.291015625,36.1119499206543
2018-01-30,6575.4921875,25.252586364746094,3548.739990234375,20.871726989746094,1868.5799560546875,28.219799041748047,1826.6099853515625,83.15852355957031,8908.189453125,35.347537994384766
2018-01-31,6605.630859375,25.48355484008789,3533.989990234375,20.76608657836914,,28.259475708007812,1826.8599853515625,83.5441665649414,8761.7568359375,35.0988655090332
2018-02-01,6598.458984375,25.261138916015625,3547.22998046875,20.818906784057617,,28.219799041748047,1833.5999755859375,83.50224304199219,8736.4736328125,34.601531982421875
2018-02-02,6628.81982421875,24.96173667907715,3529.820068359375,20.37370491027832,1870.47998046875,27.989654541015625,1827.3499755859375,82.37882232666016,8808.4853515625,34.26076889038086
2018-02-05,6589.6748046875,24.388593673706055,3482.929931640625,19.800220489501953,1853.0699462890625,27.386533737182617,1810.3199462890625,80.15711975097656,8613.78515625,33.34899139404297
2018-02-06,6478.54296875,25.18415069580078,3406.3798828125,19.936044692993164,1812.449951171875,27.862686157226562,1788.4300537109375,82.46267700195312,8548.2216796875,34.81336212158203
2018-02-07,6534.869140625,24.73076629638672,3383.77001953125,19.67194366455078,1836.6800537109375,27.45001983642578,1785.43994140625,80.5595474243164,8665.3310546875,34.53706359863281
2018-02-08,6544.6337890625,23.85822105407715,3415.89990234375,19.287105560302734,1839.43994140625,26.79928207397461,1786.6600341796875,77.9438247680664,8642.857421875,33.4134635925293
2018-02-09,6505.52294921875,24.439916610717773,3377.239990234375,19.521028518676758,1819.8199462890625,26.9976806640625,1786.449951171875,80.25773620605469,8501.50390625,33.6989631652832
2018-02-12,6523.4541015625,24.70510482788086,3384.97998046875,19.626670837402344,1830.1700439453125,27.41033935546875,1799.449951171875,81.0290298461914,8485.728515625,33.73581314086914
2018-02-13,6578.17822265625,25.149932861328125,3415.070068359375,19.78512954711914,1833.02001953125,27.473827362060547,1800.030029296875,81.73326873779297,8567.9365234375,33.87395095825195
2018-02-14,6594.40087890625,25.363794326782227,3402.860107421875,19.988868713378906,1834.9300537109375,27.870616912841797,1792.0899658203125,82.49620056152344,8595.900390625,34.21472930908203
2018-02-15,6591.58203125,25.61186981201172,3443.510009765625,20.38124656677246,1838.280029296875,28.12456703186035,1800.8599853515625,83.20042419433594,8610.2265625,34.21472930908203
2018-02-19,6689.287109375,,3487.8798828125,,1857.3199462890625,,1809.6700439453125,,8707.98046875,
2018-02-20,6662.8759765625,25.637531280517578,3476.530029296875,20.177513122558594,1855.989990234375,28.13250732421875,1801.02001953125,82.47103881835938,8720.4580078125,34.58311462402344
2018-02-21,6643.39990234375,25.22692108154297,3516.22998046875,20.35106658935547,1858.1700439453125,27.88648796081543,1801.1600341796875,81.68295288085938,8611.4365234375,33.9476318359375
2018-02-22,6593.06005859375,25.08149528503418,3488.4599609375,20.29070281982422,1855.0699462890625,28.108692169189453,1788.6300048828125,82.32014465332031,8513.380859375,33.97526550292969
2018-02-23,6619.80419921875,25.252586364746094,3533.219970703125,20.637807846069336,1861.5,28.243606567382812,1808.06005859375,83.49385833740234,8465.3828125,33.8831672668457
2018-02-26,6554.6728515625,24.953182220458984,3555.85009765625,20.803813934326172,1860.0799560546875,28.32296371459961,1834.1800537109375,85.28799438476562,8497.794921875,33.99367141723633
2018-02-27,6598.92578125,24.611005783081055,3540.389892578125,20.320880889892578,1871.4599609375,27.902366638183594,1830.3900146484375,84.10588073730469,8590.1708984375,33.57002639770508
2018-02-28,6597.2177734375,24.47413444519043,3517.93994140625,20.139785766601562,1856.199951171875,27.759517669677734,1830.1300048828125,84.29032135009766,8473.111328125,33.32136154174805
2018-03-01,6606.05322265625,24.397146224975586,3513.85009765625,20.064327239990234,1860.8599853515625,27.64048194885254,,84.04718017578125,8463.5927734375,33.15558624267578
2018-03-02,6582.31591796875,24.551128387451172,3479.199951171875,20.177513122558594,1856.0699462890625,27.87855339050293,1811.97998046875,83.78729248046875,8456.3955078125,33.30294418334961
2018-03-05,6550.5927734375,24.585344314575195,3438.610107421875,20.064327239990234,1842.6199951171875,27.89443016052246,1808.8900146484375,84.01366424560547,8384.013671875,33.487144470214844
2018-03-06,6500.11083984375,24.251720428466797,3491.919921875,20.23033332824707,1848.3699951171875,27.910295486450195,1799.06005859375,83.53575897216797,8358.0703125,33.11874771118164
2018-03-07,6368.26708984375,23.96942710876465,3450.68994140625,20.16242027282715,1837.9000244140625,27.823009490966797,1781.6400146484375,83.3010482788086,8402.5302734375,33.26609802246094
2018-03-08,6443.02099609375,24.200397491455078,3480.43994140625,20.192604064941406,1839.6199951171875,27.64841651916504,1778.9000244140625,83.1166000366211,8379.6953125,33.11874771118164
2018-03-09,6433.32177734375,24.345815658569336,3485.570068359375,20.418981552124023,1843.9200439453125,28.100759506225586,1775.3699951171875,83.72024536132812,8370.357421875,33.606868743896484
2018-03-12,6500.68603515625,24.439916610717773,3540.18994140625,20.622716903686523,1861.219970703125,28.156307220458984,1800.3199462890625,84.30708312988281,8451.3271484375,33.54239273071289
2018-03-13,6412.84619140625,23.977981567382812,3553.72998046875,20.577442169189453,1864.030029296875,28.09282684326172,1809.9000244140625,84.29871368408203,8417.40625,33.2292594909668
2018-03-14,6382.623046875,23.832555770874023,3539.409912109375,20.607622146606445,1857.06005859375,28.037273406982422,1813.4000244140625,84.59214782714844,8346.59375,32.88849639892578
2018-03-15,6321.90380859375,23.481826782226562,3517.72998046875,20.42652702331543,1845.27001953125,27.85474967956543,1816.0799560546875,84.51667785644531,8187.904296875,32.40958023071289
2018-03-16,6304.9521484375,23.42194366455078,3512.139892578125,20.343515396118164,1846.3900146484375,27.846813201904297,1811.760009765625,84.41607666015625,8236.0322265625,32.64904022216797
2018-03-19,6289.57177734375,23.27651596069336,3498.2900390625,20.200145721435547,1847.93994140625,27.7833251953125,1799.7900390625,83.74536895751953,8233.4228515625,32.32669448852539
2018-03-20,6243.5771484375,23.24230194091797,3513.31005859375,20.298246383666992,1856.3900146484375,27.926170349121094,1799.8399658203125,84.21487426757812,8057.5283203125,31.921464920043945
